Lake_name,Lake_elevation,Lake_area,Lake_depth,Invasion_category,Sample_type,Sample_origin,Collected_date,Collected_year,Collected_month_number,Collected_month_name_long,Collected_month_name_short,Littoral_zoobenthic_macroinvert_community_sample,Collected_time,Transect,Lat,Long,Depth,Total _count,Vial_count,Functional_feeding_group,Method_of_take,Common_name,Scientific_name,Total_length_mm,Weight_g,Tube_box,Tube_ID,Tube_size_ml,Preservative,Remove from case,Approx weight of tube (g),Notes1,Notes2,Wet weight tube (g),In_oven_date,Oven_temp_(C),Test1 date,Test1 weight tube (g),Test2 date,Test2 weight tube (g),Daily change,Test 3 date,Test 3 weight (g),Daily change,Out_oven_date,Dry_time_(h),Est pre-powder dry sample in tube (g),Est # isotope samples in tube,Powder complete date,Post-powder Powder+tube weight (g),Powder lost (g),Powder available for isotope caps (g),Est number of isotope caps possible from powder,Cell well tray,Mixed sample? Y/N,Count of individuals,Weight of individual,Mixed with which tube?,Powder weight contributed (mg),Isotope sample weight (mg),Empty?,Well_Row,Well_Column,Isotope_sample_ID_(year+tray+x+y),Isotope_sample_complete_date,13C,15N
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Lake trout,Salvelinus namaycush,362,309,2018-A,ABQ,1.5,Ethanol,NA,0.9862,,,2.286,10/29/2018 16:41,60,10/30/2018 15:14,1.091,10/31/2018 16:25,1.09,0.09%,,1.09,0.00%,11/1/2018 16:34,72,0.1038,103.8,11/23/2018,1.09,0,0.1038,103.8,2018-NOV-21-001,N,,,NA,0.973,0.973,N,D,11,2018-NOV-21-001-D-11,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Lake trout,Salvelinus namaycush,245,304,2018-A,ABR,1.5,Ethanol,NA,0.9862,,,2.237,10/29/2018 16:41,60,10/30/2018 15:14,1.093,10/31/2018 16:25,1.092,0.09%,,1.092,0.00%,11/1/2018 16:34,72,0.1058,105.8,11/23/2018,1.092,0,0.1058,105.8,2018-NOV-21-001,N,,,NA,0.955,0.955,N,D,12,2018-NOV-21-001-D-12,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Lake trout,Salvelinus namaycush,360,284,2018-A,ABS,1.5,Ethanol,NA,0.9862,,,2.252,10/29/2018 16:41,60,10/30/2018 15:14,1.08,10/31/2018 16:25,1.08,0.00%,,1.08,0.00%,11/1/2018 16:34,72,0.0938,93.8,11/23/2018,1.08,0,0.0938,93.8,2018-NOV-21-001,N,,,NA,0.964,0.964,N,E,2,2018-NOV-21-001-E-2,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Lake trout,Salvelinus namaycush,335,240,2018-A,ABT,1.5,Ethanol,NA,0.9862,,,2.303,10/29/2018 16:41,60,10/30/2018 15:14,1.103,10/31/2018 16:25,1.103,0.00%,,1.103,0.00%,11/1/2018 16:34,72,0.1168,116.8,11/23/2018,1.103,0,0.1168,116.8,2018-NOV-21-001,N,,,NA,0.996,0.006,N,E,3,2018-NOV-21-001-E-3,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Lake trout,Salvelinus namaycush,293,152,2018-A,ABU,1.5,Ethanol,NA,0.9862,,,2.334,10/29/2018 16:41,60,10/30/2018 15:14,1.093,10/31/2018 16:25,1.093,0.00%,,1.093,0.00%,11/1/2018 16:34,72,0.1068,106.8,11/23/2018,1.093,0,0.1068,106.8,2018-NOV-21-001,N,,,NA,0.977,0.977,N,E,4,2018-NOV-21-001-E-4,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Lake trout,Salvelinus namaycush,234,88,2018-A,ABV,1.5,Ethanol,NA,0.9862,,,2.302,10/29/2018 16:41,60,10/30/2018 15:14,1.094,10/31/2018 16:25,1.094,0.00%,,1.094,0.00%,11/1/2018 16:34,72,0.1078,107.8,11/23/2018,1.094,0,0.1078,107.8,2018-NOV-21-001,N,,,NA,0.998,0.998,N,E,5,2018-NOV-21-001-E-5,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Lake trout,Salvelinus namaycush,221,69,2018-A,ABW,1.5,Ethanol,NA,0.9862,,,2.295,10/29/2018 16:41,60,10/30/2018 15:14,1.093,10/31/2018 16:25,1.093,0.00%,,1.093,0.00%,11/1/2018 16:34,72,0.1068,106.8,11/23/2018,1.093,0,0.1068,106.8,2018-NOV-21-001,N,,,NA,0.97,0.97,N,E,6,2018-NOV-21-001-E-6,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Lake trout,Salvelinus namaycush,209,63,2018-A,ABX,1.5,Ethanol,NA,0.9862,,,2.077,10/29/2018 16:41,60,10/30/2018 15:14,1.076,10/31/2018 16:25,1.076,0.00%,,1.076,0.00%,11/1/2018 16:34,72,0.0898,89.8,11/23/2018,1.076,0,0.0898,89.8,2018-NOV-21-001,N,,,NA,0.938,0.938,N,E,7,2018-NOV-21-001-E-7,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Lake trout,Salvelinus namaycush,89,49,2018-A,ABY,1.5,Ethanol,NA,0.9862,,,2.337,10/29/2018 16:41,60,10/30/2018 15:14,1.087,10/31/2018 16:25,1.086,0.09%,,1.086,0.00%,11/1/2018 16:34,72,0.0998,99.8,11/23/2018,1.086,0,0.0998,99.8,2018-NOV-21-001,N,,,NA,1.041,1.041,N,E,9,2018-NOV-21-001-E-9,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Lake trout,Salvelinus namaycush,214,58,2018-A,ABZ,1.5,Ethanol,NA,0.9862,,,2.281,10/29/2018 16:41,60,10/30/2018 15:14,1.095,10/31/2018 16:25,1.094,0.09%,,1.094,0.00%,11/1/2018 16:34,72,0.1078,107.8,11/23/2018,1.094,0,0.1078,107.8,2018-NOV-21-001,N,,,NA,0.963,0.963,N,E,10,2018-NOV-21-001-E-10,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Lake trout,Salvelinus namaycush,205,55,2018-A,ACA,1.5,Ethanol,NA,0.9862,,,2.236,10/29/2018 16:41,60,10/30/2018 15:14,1.083,10/31/2018 16:25,1.082,0.09%,,1.082,0.00%,11/1/2018 16:34,72,0.0958,95.8,11/23/2018,1.082,0,0.0958,95.8,2018-NOV-21-001,N,,,NA,0.976,0.976,N,E,11,2018-NOV-21-001-E-11,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Lake trout,Salvelinus namaycush,204,54,2018-A,ACB,1.5,Ethanol,NA,0.9862,,,2.203,10/29/2018 16:41,60,10/30/2018 15:14,1.08,10/31/2018 16:25,1.08,0.00%,,1.08,0.00%,11/1/2018 16:34,72,0.0938,93.8,11/23/2018,1.08,0,0.0938,93.8,2018-NOV-21-001,N,,,NA,1.023,1.023,N,E,12,2018-NOV-21-001-E-12,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Northern pikeminnow,Ptychocheilus oregonensis,160,150,2018-A,ACC,1.5,Ethanol,NA,0.9862,,,2.25,10/29/2018 16:41,60,10/30/2018 15:14,1.095,10/31/2018 16:25,1.095,0.00%,,1.095,0.00%,11/1/2018 16:34,72,0.1088,108.8,11/23/2018,1.095,0,0.1088,108.8,2018-NOV-21-001,N,,,NA,0.953,0.953,N,F,1,2018-NOV-21-001-F-1,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,18:15,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Mountain whitefish,Prosopium williamsoni,198,55,2018-A,ACD,1.5,Ethanol,NA,0.9862,,,2.331,10/29/2018 16:41,60,10/30/2018 15:14,1.094,10/31/2018 16:25,1.094,0.00%,,1.094,0.00%,11/1/2018 16:34,72,0.1078,107.8,11/23/2018,1.094,0,0.1078,107.8,2018-NOV-21-001,N,,,NA,0.925,0.925,N,F,2,2018-NOV-21-001-F-2,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,18:15,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Mountain whitefish,Prosopium williamsoni,227,83,2018-A,ACE,1.5,Ethanol,NA,0.9862,,,2.284,10/29/2018 16:41,60,10/30/2018 15:14,1.072,10/31/2018 16:25,1.072,0.00%,,1.072,0.00%,11/1/2018 16:34,72,0.0858,85.8,11/23/2018,1.072,0,0.0858,85.8,2018-NOV-21-001,N,,,NA,0.913,0.913,N,F,3,2018-NOV-21-001-F-3,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,18:15,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Bull trout,Salvelinus confluentus,239,114,2018-A,ACF,1.5,Ethanol,NA,0.9862,,,2.424,10/29/2018 16:41,60,10/30/2018 15:14,1.102,10/31/2018 16:25,1.102,0.00%,,1.102,0.00%,11/1/2018 16:34,72,0.1158,115.8,11/23/2018,1.102,0,0.1158,115.8,2018-NOV-21-001,N,,,NA,1.049,1.049,N,F,4,2018-NOV-21-001-F-4,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,18:15,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Longnose sucker,Catostomus catostomus,168,49,2018-A,ACG,1.5,Ethanol,NA,0.9862,,,2.305,10/29/2018 16:41,60,10/30/2018 15:14,1.074,10/31/2018 16:25,1.074,0.00%,,1.074,0.00%,11/1/2018 16:34,72,0.0878,87.8,11/23/2018,1.074,0,0.0878,87.8,2018-NOV-21-001,N,,,NA,0.945,0.945,N,F,5,2018-NOV-21-001-F-5,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,18:15,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Longnose sucker,Catostomus catostomus,171,49,2018-A,ACH,1.5,Ethanol,NA,0.9862,,,2.351,10/29/2018 16:41,60,10/30/2018 15:14,1.098,10/31/2018 16:25,1.098,0.00%,,1.098,0.00%,11/1/2018 16:34,72,0.1118,111.8,11/23/2018,1.098,0,0.1118,111.8,2018-NOV-21-001,N,,,NA,1.002,1.002,N,F,6,2018-NOV-21-001-F-6,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,18:15,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Longnose sucker,Catostomus catostomus,164,43,2018-A,ACI,1.5,Ethanol,NA,0.9862,,,2.293,10/29/2018 16:41,60,10/30/2018 15:14,1.088,10/31/2018 16:25,1.088,0.00%,,1.088,0.00%,11/1/2018 16:34,72,0.1018,101.8,11/23/2018,1.088,0,0.1018,101.8,2018-NOV-21-001,N,,,NA,1.028,1.028,N,F,8,2018-NOV-21-001-F-8,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,18:15,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Longnose sucker,Catostomus catostomus,180,55,2018-A,ACJ,1.5,Ethanol,NA,0.9862,,,2.255,10/29/2018 16:41,60,10/30/2018 15:14,1.074,10/31/2018 16:25,1.074,0.00%,,1.074,0.00%,11/1/2018 16:34,72,0.0878,87.8,11/23/2018,1.074,0,0.0878,87.8,2018-NOV-21-001,N,,,NA,1.022,1.022,N,F,9,2018-NOV-21-001-F-9,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,18:15,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Largescale sucker,Catostomus macrocheilus,289,184,2018-A,ACK,1.5,Ethanol,NA,0.9862,,,2.319,10/29/2018 16:41,60,10/30/2018 15:14,1.083,10/31/2018 16:25,1.083,0.00%,,1.083,0.00%,11/1/2018 16:34,72,0.0968,96.8,11/23/2018,1.083,0,0.0968,96.8,2018-NOV-21-001,N,,,NA,0.997,0.997,N,F,10,2018-NOV-21-001-F-10,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,18:15,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Largescale sucker,Catostomus macrocheilus,204,71,2018-A,ACL,1.5,Ethanol,NA,0.9862,,,2.194,10/29/2018 16:41,60,10/30/2018 15:14,1.094,10/31/2018 16:25,1.094,0.00%,,1.094,0.00%,11/1/2018 16:34,72,0.1078,107.8,11/23/2018,1.094,0,0.1078,107.8,2018-NOV-21-001,N,,,NA,1.087,1.087,N,F,11,2018-NOV-21-001-F-11,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/5/2018,2018,6,June,Jun,NO,18:15,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Longnose sucker,Catostomus catostomus,881,460,2018-A,ACM,1.5,Ethanol,NA,0.9862,,,2.279,10/29/2018 16:41,60,10/30/2018 15:14,1.077,10/31/2018 16:25,1.077,0.00%,,1.077,0.00%,11/1/2018 16:34,72,0.0908,90.8,11/23/2018,1.077,0,0.0908,90.8,2018-NOV-21-001,N,,,NA,1.059,1.059,N,F,12,2018-NOV-21-001-F-12,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/6/2018,2018,6,June,Jun,NO,10:12,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Longnose sucker,Catostomus catostomus,179,52,2018-A,ACN,1.5,Ethanol,NA,0.9862,,,2.181,10/29/2018 16:41,60,10/30/2018 15:14,1.099,10/31/2018 16:25,1.096,0.27%,,1.096,0.00%,11/1/2018 16:34,72,0.1098,109.8,11/23/2018,1.096,0,0.1098,109.8,2018-NOV-21-001,N,,,NA,1.09,1.09,N,G,1,2018-NOV-21-001-G-1,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/6/2018,2018,6,June,Jun,NO,12:08,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Largescale sucker,Catostomus macrocheilus,318,342,2018-A,ACO,1.5,Ethanol,NA,0.9862,,,2.332,10/29/2018 16:41,60,10/30/2018 15:14,1.11,10/31/2018 16:25,1.11,0.00%,,1.11,0.00%,11/1/2018 16:34,72,0.1238,123.8,11/23/2018,1.11,0,0.1238,123.8,2018-NOV-21-001,N,,,NA,1.034,1.034,N,G,3,2018-NOV-21-001-G-3,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/6/2018,2018,6,June,Jun,NO,14:45,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Largescale sucker,Catostomus macrocheilus,242,122,2018-A,ACP,1.5,Ethanol,NA,0.9862,,,2.206,10/29/2018 16:41,60,10/30/2018 15:14,1.097,10/31/2018 16:25,1.095,0.18%,,1.095,0.00%,11/1/2018 16:34,72,0.1088,108.8,11/23/2018,1.095,0,0.1088,108.8,2018-NOV-21-001,N,,,NA,0.925,0.925,N,G,4,2018-NOV-21-001-G-4,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/6/2018,2018,6,June,Jun,NO,15:38,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Largescale sucker,Catostomus macrocheilus,308,263,2018-A,ACQ,1.5,Ethanol,NA,0.9862,,,2.113,10/29/2018 16:41,60,10/30/2018 15:14,1.112,10/31/2018 16:25,1.112,0.00%,,1.112,0.00%,11/1/2018 16:34,72,0.1258,125.8,11/23/2018,1.112,0,0.1258,125.8,2018-NOV-21-001,N,,,NA,0.997,0.997,N,G,5,2018-NOV-21-001-G-5,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/6/2018,2018,6,June,Jun,NO,15:38,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Largescale sucker,Catostomus macrocheilus,265,198,2018-A,ACR,1.5,Ethanol,NA,0.9862,,,1.953,10/29/2018 16:41,60,10/30/2018 15:14,1.069,10/31/2018 16:25,1.067,0.19%,,1.067,0.00%,11/1/2018 16:34,72,0.0808,80.8,11/23/2018,1.067,0,0.0808,80.8,2018-NOV-21-001,N,,,NA,0.955,0.955,N,G,7,2018-NOV-21-001-G-7,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/6/2018,2018,6,June,Jun,NO,15:38,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Largescale sucker,Catostomus macrocheilus,281,235,2018-A,ACS,1.5,Ethanol,NA,0.9862,,,1.847,10/29/2018 16:41,60,10/30/2018 15:14,1.09,10/31/2018 16:25,1.088,0.18%,,1.088,0.00%,11/1/2018 16:34,72,0.1018,101.8,11/23/2018,1.088,0,0.1018,101.8,2018-NOV-21-001,N,,,NA,1.06,1.06,N,G,8,2018-NOV-21-001-G-8,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/6/2018,2018,6,June,Jun,NO,21:53,NA,NA,NA,NA,1,1,NA,Hook and line,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,392,596,2018-A,ACT,1.5,Ethanol,NA,0.9862,,,2.173,10/29/2018 16:41,60,10/30/2018 15:14,1.099,10/31/2018 16:25,1.098,0.09%,,1.098,0.00%,11/1/2018 16:34,72,0.1118,111.8,11/23/2018,1.098,0,0.1118,111.8,2018-NOV-21-001,N,,,NA,1.016,1.016,N,G,9,2018-NOV-21-001-G-9,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/6/2018,2018,6,June,Jun,NO,21:53,NA,NA,NA,NA,1,1,NA,Hook and line,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,367,426,2018-A,ACU,1.5,Ethanol,NA,0.9862,,,2.075,10/29/2018 16:41,60,10/30/2018 15:14,1.084,10/31/2018 16:25,1.083,0.09%,,1.083,0.00%,11/1/2018 16:34,72,0.0968,96.8,11/23/2018,1.083,0,0.0968,96.8,2018-NOV-21-001,N,,,NA,0.955,0.955,N,G,10,2018-NOV-21-001-G-10,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/7/2018,2018,6,June,Jun,NO,10:16,NA,NA,NA,NA,1,1,NA,Hook and line,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,338,333,2018-A,ACV,1.5,Ethanol,NA,0.9862,,,2.179,10/29/2018 16:41,60,10/30/2018 15:14,1.082,10/31/2018 16:25,1.082,0.00%,,1.082,0.00%,11/1/2018 16:34,72,0.0958,95.8,11/23/2018,1.082,0,0.0958,95.8,2018-NOV-21-001,N,,,NA,0.987,0.987,N,G,11,2018-NOV-21-001-G-11,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/7/2018,2018,6,June,Jun,NO,11:06,NA,NA,NA,NA,1,1,NA,Hook and line,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,305,275,2018-A,ACW,1.5,Ethanol,NA,0.9862,,,2.159,10/29/2018 16:41,60,10/30/2018 15:14,1.091,10/31/2018 16:25,1.091,0.00%,,1.091,0.00%,11/1/2018 16:34,72,0.1048,104.8,11/23/2018,1.091,0,0.1048,104.8,2018-NOV-21-001,N,,,NA,0.99,0.99,N,G,12,2018-NOV-21-001-G-12,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/7/2018,2018,6,June,Jun,NO,11:40,NA,NA,NA,NA,1,1,NA,Hook and line,Northern pikeminnow,Ptychocheilus oregonensis,445,878,2018-A,ACX,1.5,Ethanol,NA,0.9862,,,2.01,10/29/2018 16:41,60,10/30/2018 15:14,1.07,10/31/2018 16:25,1.07,0.00%,,1.07,0.00%,11/1/2018 16:34,72,0.0838,83.8,11/23/2018,1.07,0,0.0838,83.8,2018-NOV-21-001,N,,,NA,0.96,0.96,N,H,1,2018-NOV-21-001-H-1,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/7/2018,2018,6,June,Jun,NO,13:19,NA,NA,NA,NA,1,1,NA,Hook and line,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,278,232,2018-A,ACY,1.5,Ethanol,NA,0.9862,,,2.195,10/29/2018 16:41,60,10/30/2018 15:14,1.09,10/31/2018 16:25,1.09,0.00%,,1.09,0.00%,11/1/2018 16:34,72,0.1038,103.8,11/23/2018,1.09,0,0.1038,103.8,2018-NOV-21-001,N,,,NA,1.062,1.062,N,H,2,2018-NOV-21-001-H-2,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/7/2018,2018,6,June,Jun,NO,13:19,NA,NA,NA,NA,1,1,NA,Hook and line,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,324,339,2018-A,ACZ,1.5,Ethanol,NA,0.9862,,,2.172,10/29/2018 16:41,60,10/30/2018 15:14,1.097,10/31/2018 16:25,1.097,0.00%,,1.097,0.00%,11/1/2018 16:34,72,0.1108,110.8,11/23/2018,1.097,0,0.1108,110.8,2018-NOV-21-001,N,,,NA,0.993,0.993,N,H,3,2018-NOV-21-001-H-3,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/7/2018,2018,6,June,Jun,NO,14:23,NA,NA,NA,NA,1,1,NA,Hook and line,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,315,317,2018-A,ADA,1.5,Ethanol,NA,0.9862,,,2.069,10/29/2018 16:41,60,10/30/2018 15:14,1.094,10/31/2018 16:25,1.092,0.18%,,1.092,0.00%,11/1/2018 16:34,72,0.1058,105.8,11/23/2018,1.092,0,0.1058,105.8,2018-NOV-21-001,N,,,NA,1.006,1.006,N,H,4,2018-NOV-21-001-H-4,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/7/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Hook and line,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,349,319,2018-A,ADB,1.5,Ethanol,NA,0.9862,,,2.233,10/29/2018 16:41,60,10/30/2018 15:14,1.085,10/31/2018 16:25,1.085,0.00%,,1.085,0.00%,11/1/2018 16:34,72,0.0988,98.8,11/23/2018,1.085,0,0.0988,98.8,2018-NOV-21-001,N,,,NA,0.963,0.963,N,H,6,2018-NOV-21-001-H-6,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/7/2018,2018,6,June,Jun,NO,15:05,NA,NA,NA,NA,1,1,NA,Hook and line,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,305,307,2018-A,ADC,1.5,Ethanol,NA,0.9862,,,2.269,10/29/2018 16:41,60,10/30/2018 15:14,1.077,10/31/2018 16:25,1.077,0.00%,,1.077,0.00%,11/1/2018 16:34,72,0.0908,90.8,11/23/2018,1.077,0,0.0908,90.8,2018-NOV-21-001,N,,,NA,1.008,1.008,N,H,7,2018-NOV-21-001-H-7,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/7/2018,2018,6,June,Jun,NO,15:58,NA,NA,NA,NA,1,1,NA,Hook and line,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,307,288,2018-A,ADD,1.5,Ethanol,NA,0.9862,,,2.306,10/29/2018 16:41,60,10/30/2018 15:14,1.094,10/31/2018 16:25,1.094,0.00%,,1.094,0.00%,11/1/2018 16:34,72,0.1078,107.8,11/23/2018,1.094,0,0.1078,107.8,2018-NOV-21-001,N,,,NA,1.066,1.066,N,H,8,2018-NOV-21-001-H-8,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/7/2018,2018,6,June,Jun,NO,15:58,NA,NA,NA,NA,1,1,NA,Hook and line,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,335,356,2018-A,ADE,1.5,Ethanol,NA,0.9862,,,2.365,10/29/2018 16:41,60,10/30/2018 15:14,1.097,10/31/2018 16:25,1.097,0.00%,,1.097,0.00%,11/1/2018 16:34,72,0.1108,110.8,11/23/2018,1.097,0,0.1108,110.8,2018-NOV-21-001,N,,,NA,1.058,1.058,N,H,9,2018-NOV-21-001-H-9,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/7/2018,2018,6,June,Jun,NO,16:50,NA,NA,NA,NA,1,1,NA,Hook and line,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,359,319,2018-A,ADF,1.5,Ethanol,NA,0.9862,,,1.762,10/29/2018 16:41,60,10/30/2018 15:14,1.078,10/31/2018 16:25,1.076,0.19%,,1.076,0.00%,11/1/2018 16:34,72,0.0898,89.8,11/23/2018,1.076,0,0.0898,89.8,2018-NOV-21-001,N,,,NA,0.981,0.981,N,H,10,2018-NOV-21-001-H-10,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/7/2018,2018,6,June,Jun,NO,19:29,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Kokanee,Oncorhynchus nerka,178,162,2018-A,ADG,1.5,Ethanol,NA,0.9862,,,2.494,10/29/2018 16:41,60,10/30/2018 15:14,1.217,10/31/2018 16:25,1.213,0.33%,,1.213,0.00%,11/1/2018 16:34,72,0.2268,226.8,11/23/2018,1.213,0,0.2268,226.8,2018-NOV-21-001,N,,,NA,0.914,0.914,N,H,11,2018-NOV-21-001-H-11,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/12/2018,2018,6,June,Jun,NO,16:53,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Northern pikeminnow,Ptychocheilus oregonensis,259,178,2018-A,ADH,1.5,Ethanol,NA,0.9862,,,2.188,10/29/2018 16:41,60,10/30/2018 15:14,1.082,10/31/2018 16:25,1.08,0.18%,,1.08,0.00%,11/1/2018 16:34,72,0.0938,93.8,11/23/2018,,1.08,-0.9862,-986.2,2018-NOV-21-001,N,,,NA,1.061,1.061,N,H,12,2018-NOV-21-001-H-12,11/23/2018,,
Logging,1369,329,80,Invaded,Fish,Autochthonous,6/12/2018,2018,6,June,Jun,NO,16:53,NA,NA,NA,NA,1,1,NA,Mono gill net USGS,Northern pikeminnow,Ptychocheilus oregonensis,222,109,2018-A,ADI,1.5,Ethanol,NA,0.9862,,,2.297,10/29/2018 16:41,60,10/30/2018 15:14,1.094,10/31/2018 16:25,1.091,0.27%,,1.091,0.00%,11/1/2018 16:34,72,0.1048,104.8,11/23/2018,,1.091,-0.9862,-986.2,2018-NOV-22-002,N,,,NA,0.931,0.931,N,A,2,2018-NOV-22-002-A-2,11/23/2018,,
